Date,DHI,LEN,Signal,Lagged Signal,Spread Return,Strategy Return,Cumulative Return
2022-03-10 00:00:00-05:00,-0.003029298342899269,0.006720249702352326,0,-1.0,-0.009749548045251594,0.009749548045251594,0.9669327147635258
2022-03-11 00:00:00-05:00,-0.017630327229435784,-0.017405771423984487,0,0.0,-0.00022455580545129722,-0.0,0.9669327147635258
2022-03-14 00:00:00-04:00,-0.04522697844570804,-0.03802461648063308,1,0.0,-0.007202361965074962,-0.0,0.9669327147635258
2022-03-15 00:00:00-04:00,0.038410206383931764,0.03455323064527811,-1,1.0,0.0038569757386536507,0.0038569757386536507,0.9706621507852793
2022-03-16 00:00:00-04:00,0.01640508494387659,0.02563368265467221,0,-1.0,-0.009228597710795622,0.009228597710795622,0.9796200012879722
2022-03-17 00:00:00-04:00,0.01770385075145236,0.008773903556391014,0,0.0,0.008929947195061344,0.0,0.9796200012879722
2022-03-18 00:00:00-04:00,0.030072049185308883,0.03575156482972393,-1,0.0,-0.005679515644415045,-0.0,0.9796200012879722
2022-03-21 00:00:00-04:00,-0.03344294568770073,-0.047807373223031586,1,-1.0,0.014364427535330855,-0.014364427535330855,0.9655483207673105
2022-03-22 00:00:00-04:00,-0.0015692190510646412,0.0012460596710393978,0,1.0,-0.002815278722104039,-0.002815278722104039,0.962830033124691
2022-03-23 00:00:00-04:00,-0.052699252197647053,-0.03995903006812644,1,0.0,-0.012740222129520612,-0.0,0.962830033124691
2022-03-24 00:00:00-04:00,0.0036856541904972803,-0.011733602497126011,0,1.0,0.015419256687623291,0.015419256687623291,0.9776761565519934
2022-03-25 00:00:00-04:00,-0.013666484641513283,-0.013200614042274345,0,0.0,-0.00046587059923893816,-0.0,0.9776761565519934
2022-03-28 00:00:00-04:00,0.006537181504928289,-0.003266963607586207,0,0.0,0.009804145112514496,0.0,0.9776761565519934
2022-03-29 00:00:00-04:00,0.0319363636853257,0.03839986993800492,-1,0.0,-0.006463506252679219,-0.0,0.9776761565519934
2022-03-30 00:00:00-04:00,-0.024046276807871164,-0.018718505940077724,0,-1.0,-0.00532777086779344,0.00532777086779344,0.9828849910970073
2022-03-31 00:00:00-04:00,-0.05712096788923763,-0.036055218575329735,1,0.0,-0.021065749313907894,-0.0,0.9828849910970073
2022-04-01 00:00:00-04:00,0.022165641246039567,0.014189901713962078,0,1.0,0.007975739532077489,0.007975739532077489,0.9907242257759853
2022-04-04 00:00:00-04:00,0.006281029468720243,-0.00024294526332294705,0,0.0,0.00652397473204319,0.0,0.9907242257759853
2022-04-05 00:00:00-04:00,-0.03463953002815189,-0.04269168314073624,1,0.0,0.008052153112584351,0.0,0.9907242257759853
2022-04-06 00:00:00-04:00,-0.04023141720406926,-0.044330862512160174,1,1.0,0.004099445308090914,0.004099445308090914,0.9947856455549546
2022-04-07 00:00:00-04:00,-0.01045795939879428,-0.01039160706888924,0,1.0,-6.635232990503948e-05,-6.635232990503948e-05,0.9947196392096159
2022-04-08 00:00:00-04:00,0.006231512415844478,0.0033423478792235046,0,0.0,0.002889164536620973,0.0,0.9947196392096159
2022-04-11 00:00:00-04:00,0.01874180247657123,0.018514203884726858,0,0.0,0.00022759859184437112,0.0,0.9947196392096159
2022-04-12 00:00:00-04:00,-0.007091684131346693,0.0024865416375863506,0,0.0,-0.009578225768933043,-0.0,0.9947196392096159
2022-04-13 00:00:00-04:00,0.033482738866618275,0.018902604286591712,0,0.0,0.014580134580026563,0.0,0.9947196392096159
2022-04-14 00:00:00-04:00,-0.02169116079969177,-0.015510243361488962,0,0.0,-0.006180917438202807,-0.0,0.9947196392096159
2022-04-18 00:00:00-04:00,-0.016127109581937155,-0.009817530482857368,0,0.0,-0.006309579099079787,-0.0,0.9947196392096159
2022-04-19 00:00:00-04:00,0.03808801244985882,0.04538925634407711,-1,0.0,-0.007301243894218289,-0.0,0.9947196392096159
2022-04-20 00:00:00-04:00,0.006321041620498563,0.003263236117574656,0,-1.0,0.0030578055029239068,-0.0030578055029239068,0.9916779800229742
2022-04-21 00:00:00-04:00,-0.017991432396114025,-0.009947959959786914,0,0.0,-0.008043472436327111,-0.0,0.9916779800229742
2022-04-22 00:00:00-04:00,-0.02641762167424344,-0.026155185848832443,0,0.0,-0.00026243582541099833,-0.0,0.9916779800229742
2022-04-25 00:00:00-04:00,0.03903217461228292,0.03346832538348864,-1,0.0,0.005563849228794285,0.0,0.9916779800229742
2022-04-26 00:00:00-04:00,-0.02705101725475243,-0.03035570268388336,0,-1.0,0.0033046854291309304,-0.0033046854291309304,0.9884007962520023
2022-04-27 00:00:00-04:00,-0.029798230544592266,-0.01869206819771767,0,0.0,-0.011106162346874594,-0.0,0.9884007962520023
2022-04-28 00:00:00-04:00,0.03875960991372724,0.03627821266877447,-1,0.0,0.0024813972449527696,0.0,0.9884007962520023
2022-04-29 00:00:00-04:00,-0.04591898971127353,-0.02708447748569589,1,-1.0,-0.018834512225577645,0.018834512225577645,1.0070168431327815
2022-05-02 00:00:00-04:00,0.016673004489995726,0.018009017389535118,0,1.0,-0.001336012899539392,-0.001336012899539392,1.0056714556403026
